Date,CYPH.US,DVLT.US,FAT.US,GNPX.US,HBIO.US,PHIO.US,QCLS.US,RANI.US,RLMD.US,RVYL.US,SBLX.US,SEGG.US,SGBX.US,SLNH.US,SLRX.US,SONN.US,TEAD.US,THAR.US,TRUG.US,TYGO.US,UGRO.US,VEEE.US,VIVK.US,VSTD.US,WKHS.US,WORX.US,ZYXI.US,DZZ.US,MSOX.US,SOC.US,SPRU.US,TE.US
2024-04-04,2.51,3.525,4.00504,149.5,4.47,6.2388,218.02,3.76,4.69,2.65,26.24,21.4,221.184,2.55,60.9,15.84,4.13,6.87,68.0,1.02,1.65,9.188,0.781818,1.005,51.15,3.3,12.14,2.11,110.6,10.97,3.64,1.91
2024-04-05,2.54,3.3,4.00504,150.0,4.52,6.201,210.0,3.7,4.59,2.56,24.8,22.118,220.8,2.72,58.8,16.0,4.16,6.693,70.0,1.025,1.64,8.8,0.782592,0.9761,51.425,2.98,12.36,2.13,126.0,10.93,3.46,1.91
2024-04-08,2.61,3.465,3.96765,148.0,4.31,6.2109,257.0,3.7,4.86,2.52,24.8,22.0,217.6,2.82,56.76,16.2368,4.08,6.594,69.5,1.04,1.74,9.21,0.783801,0.962525,51.6,2.73,12.56,2.095,125.6,10.97,3.52,2.1
2024-04-09,3.41,3.255,4.02105,153.5,4.63,6.12,262.0,4.0,4.8,2.54,22.72,21.6,214.528,2.83,57.6,15.68,4.09,6.3,90.5,1.14,1.71,9.2645,0.773694,0.9925,52.5,2.55,12.28,2.06,125.6,11.0,3.4,2.1
2024-04-10,3.04,3.15,3.97833,144.0,4.26,6.138,275.0,4.16,4.51,2.39,21.6,21.0,215.168,2.651,56.544,15.7688,4.02,6.3,81.5,1.1,1.76,9.247,0.781431,0.982125,51.275,2.42,12.3,2.07,116.4,10.95,3.38,2.01
2024-04-11,3.115,2.7,3.87153,139.0,4.345,6.2955,250.0,4.47,4.66,2.21,21.28,21.9,217.472,2.2099,58.8,16.16,4.09,6.195,82.5,1.13,1.72,9.698,0.783366,0.955,50.7,2.4,12.14,2.02,116.0,10.95,3.29,1.98
2024-04-12,3.24,2.28,3.80745,134.0,4.24,6.0651,240.0,5.4,4.65,2.09,21.6,21.8,207.36,1.62,60.0,16.0,4.09,5.769,87.5,1.1,1.64,9.00001,0.870406,0.924975,48.725,2.21,11.91,2.05,96.2,10.96,3.35,1.86
2024-04-15,3.0,1.75,3.75405,117.5,4.44,5.9904,227.0,5.76,4.45,2.061,20.8,20.2,217.6,1.52,59.568,14.48,4.04,5.4165,87.5,1.03,1.71,9.001,0.870019,0.905925,45.9,2.05,11.96,2.02,97.4,10.87,3.1,1.86
2024-04-16,2.98,6.1,3.74887,115.0,4.18,5.8878,210.0,6.87,4.56,1.31,20.8,19.6,223.872,1.69,60.0,13.36,4.05,5.51698,82.5,1.0,1.6299,9.6,0.779981,0.9075,44.85,2.1,12.15,2.0,97.0,10.91,3.36,1.74
2024-04-17,3.0,9.25,3.79143,110.5,4.09,5.841,225.0,7.85,4.68,1.4,21.44,19.8,201.472,1.87,61.266,13.6,4.07,5.52,83.64,0.9195,1.59,7.944,0.838298,0.98,43.175,2.32,12.07,2.0558,109.0,10.34,3.3,1.69
2024-04-18,2.96,5.89,3.76473,110.97,3.97,5.7402,251.99,6.05,4.3,1.23,21.12,19.9,197.12,2.145,58.176,14.16,4.06,5.667,87.5,0.9988,1.55,8.4,0.947776,1.05798,38.1,2.35,11.45,2.0461,103.0,10.26,3.49,1.65
2024-04-19,2.8,6.08,3.86352,106.5,3.69,5.7591,251.0,7.13,4.005,1.2899,21.76,18.8,198.528,2.21,59.1778,14.56,4.09,5.655,86.16,0.9172,1.5685,8.6365,1.05416,1.0,40.45,2.11,11.365,2.0201,92.8,10.39,3.7,1.61
2024-04-22,3.21,4.32,3.86358,108.15,3.7,7.4691,258.0,6.67,3.87,1.315,21.76,19.2,192.64,2.18,61.41,13.56,4.07,5.556,82.0,0.9863,1.65,7.12,1.38298,1.0275,39.6,2.18,11.14,2.0919,89.0,10.54,3.82,1.6
2024-04-23,3.2,5.39,4.00504,115.5,3.72,6.3,256.0,6.69,3.91,1.6463,22.4,19.4,188.672,2.3,60.12,14.24,4.14,5.685,84.5,1.02,1.66,6.902,1.43133,0.994675,40.225,2.01,11.26,2.14,92.4,10.62,4.31,1.6
2024-04-24,3.29,6.05,3.96231,110.5,3.69,6.039,286.0,6.99,3.86,1.38,23.2,18.6,184.448,2.58,60.96,14.76,4.11,5.58,85.0,0.97,1.66,7.766,1.45068,0.976125,40.175,2.03,11.23,2.115,93.2,10.48,4.31,1.55
2024-04-25,3.17,6.17,4.00498,106.0,3.56,6.354,281.0,6.56,3.7,1.35,23.36,17.6,280.32,2.55,59.88,14.08,4.07,5.4165,84.0,0.95,1.83,7.491,1.25725,0.92,39.3,2.76,10.94,2.0918,84.0,10.47,4.37,1.58
2024-04-26,3.25,5.3,3.88221,110.5,3.62,6.138,284.0,6.68,3.83,1.37,22.56,17.701,188.544,2.54,59.412,14.16,4.18,5.5365,81.5,1.07,1.75,7.53,1.30561,0.9125,39.25,2.34,11.21,2.085,92.4,10.59,4.37,1.67
2024-04-29,3.07,5.09,3.90838,114.5,3.71,6.075,290.0,6.7,3.53,1.46,22.24,17.9,180.48,2.42,58.08,14.24,4.16,5.43,82.0,1.15,1.77,7.906,1.15087,0.9325,41.7,2.16,11.45,2.09,96.6,10.49,4.5,1.75
2024-04-30,3.1,5.54,3.97833,113.5,3.82,6.255,308.0,6.38,3.64,1.32,21.5952,17.366,147.456,2.43,59.88,14.16,4.05,5.4465,82.0,1.1,2.09,7.791,1.11364,0.9375,37.8,2.08,10.97,2.08,145.0,10.4,4.44,1.65
2024-05-01,3.27,5.18,3.88221,113.0,3.82,6.8508,320.0,6.37,3.69,1.43,19.92,18.2,141.056,2.42,64.356,14.88,4.23,5.625,84.0,1.1,1.86,8.1915,1.2089,0.94375,41.125,2.1,11.77,2.08,103.6,10.38,4.74,1.68
2024-05-02,3.17,4.98,3.94629,118.0,3.82,6.9813,325.0,6.37,3.72,1.44,18.72,18.0,187.52,2.46,63.312,15.36,4.44,5.6625,84.5,1.12,1.93,7.265,1.18956,0.935,41.0,2.15,11.54,2.0603,105.8,10.48,4.58,1.78
2024-05-03,3.19,4.61,3.93028,122.0,3.85,7.3773,333.0,7.15,3.68,1.38,18.56,18.1,354.56,2.5,60.12,14.8832,4.41,5.664,78.5,1.12,1.99,7.21,1.22824,0.955,40.0,2.155,11.0,2.04,105.4,10.74,4.53,1.8
2024-05-06,3.22,4.24,3.97299,130.7,3.92,7.9137,306.0,7.56,3.85,1.43,18.56,18.0,310.4,2.44,57.72,14.88,4.37,5.52,80.5,1.1,1.89,6.5,1.16054,0.95,48.2,2.3,10.74,2.0352,98.6,10.79,4.25,1.79
2024-05-07,3.07,3.9,4.03173,124.0,3.75,7.5276,272.0,7.46,3.82,1.53,18.56,17.6,308.48,2.43,57.12,14.32,4.26,5.553,76.5,1.13,1.82,7.306,1.11219,0.9375,49.8,2.33,10.94,2.035,88.4,10.67,4.09,1.68
2024-05-08,2.99,3.45,3.97566,116.5,3.68,7.2,273.0,7.15,3.83,1.49,18.56,16.9,337.92,2.69,58.464,14.08,4.43,6.1425,79.0,1.15,1.85,7.001,1.13636,1.0023,48.3,2.35,10.73,1.9836,91.0,10.56,4.18,1.85
2024-05-09,2.91,3.04,4.00504,121.5,3.56,6.93,253.0,6.78,3.8,1.43,17.92,17.1,292.48,2.575,60.888,14.4832,4.55,6.1515,75.0,1.1,1.88,7.17,1.08317,1.0,52.55,2.26,10.34,1.95,98.4,11.05,4.08,1.97
2024-05-10,2.78,3.18,2.8943,116.0,3.53,6.3405,250.0,6.31,3.53,1.39,18.4,16.1,320.64,2.69,60.0,13.6,4.5,5.6415,73.5,1.08,1.84,7.14,1.10251,0.9675,45.0,2.15,10.49,1.9748,97.4,11.32,3.96,1.87
2024-05-13,2.83,3.89,2.91566,119.5,3.39,6.2298,251.09,6.11,3.53,1.33,18.88,17.8,298.24,2.37,58.8,14.48,4.47,5.565,70.5,1.14,1.85,7.1175,1.19439,0.9825,45.575,2.09,10.68,1.9744,99.4,11.02,3.97,1.91
2024-05-14,2.75,3.83,2.99584,128.5,3.43,6.6042,233.0,5.78,3.64,1.36,19.52,17.1,240.64,2.63,54.612,14.48,4.5,5.469,66.5,1.36,1.85,7.202,1.25725,1.00125,52.175,2.13,10.86,1.915,103.4,11.7,3.93,1.97
2024-05-15,2.8,3.5,2.99042,125.25,3.45,7.2,210.0,5.53,3.48,1.52,19.84,16.8,248.32,2.61,54.96,14.32,4.5,5.421,66.5,1.45,1.51,6.502,1.25725,1.0025,56.8,2.34,11.01,1.855,103.2,12.34,3.79,2.01
2024-05-16,2.74,3.33,2.94708,121.0,3.44,6.5916,219.0,5.46,3.49,1.5101,18.88,18.8,237.44,2.6,58.7878,14.8,4.69,5.5245,65.0,1.43,1.75,6.801,1.23791,1.0125,63.225,2.19,11.0,1.8319,106.8,14.02,3.82,1.98
2024-05-17,2.63,3.26,2.93896,127.5,3.37,7.0821,235.0,5.22,3.34,1.56,18.24,18.4,324.48,2.615,59.34,14.72,4.84,5.415,68.5,1.12,1.71,6.41,1.23791,0.975,60.0,2.13,10.88,1.8394,102.8,13.76,3.79,2.01
2024-05-20,2.57,3.56,2.93625,122.0,3.27,7.0551,238.0,5.25,3.24,1.46,18.24,18.8,337.28,2.608,59.976,13.92,4.73,5.64,64.5,1.23,1.7,6.706,1.28627,0.9875,58.625,2.15,10.56,1.8396,90.6,13.61,3.71,1.93
2024-05-22,2.495,2.52,2.77915,118.5,3.3,7.02,200.0,5.24,3.09,1.305,18.88,17.8,310.4,2.63,59.028,13.92,4.72,4.89,60.0,1.46,1.61,6.614,1.2089,0.976,53.05,1.9,10.47,1.86,87.0,12.74,3.55,2.49
2024-05-23,2.47,2.56,2.78998,110.5,3.18,6.9102,200.0,4.93,3.11,1.26,18.2288,17.245,281.6,2.49,56.874,12.0,4.74,4.911,58.5,1.3,1.59,6.763,1.22824,0.993825,48.9,1.88,10.29,1.89,72.4,13.36,3.53,2.2
2024-05-24,2.38,2.34,2.84957,110.0,3.16,6.885,200.0,4.44,3.05,1.2,18.24,18.276,296.32,2.457,58.056,13.2,4.81,4.5735,57.0,1.27,1.61,6.739,1.22824,1.0225,53.775,1.98,10.52,1.935,73.6,14.63,3.51,2.58
2024-05-28,2.28,2.18,2.90916,106.0,3.18,6.984,201.0,4.6,2.95,1.23,18.24,18.5,270.72,2.38,55.692,12.96,4.69,4.5699,56.5,1.4,1.611,6.471,1.28627,0.99,52.575,2.02,10.11,1.875,70.4,14.99,3.51,2.66
2024-05-29,2.16,2.01,3.02834,118.5,3.1,6.7401,199.0,5.0,2.93,1.4,17.92,19.01,260.48,2.3,55.776,13.2,4.73,4.8401,56.995,1.4,1.56,6.281,1.32524,0.99875,47.525,2.24,10.02,1.934,65.0,15.04,3.38,2.57
2024-05-30,2.36,2.16,3.23421,121.0,3.12,6.7689,198.0,5.12,3.04,1.49,17.76,17.9,262.4,2.43,55.38,13.04,4.73,4.4899,54.5,1.47,1.49,6.724,1.47969,0.9875,49.575,2.15,9.92,2.16,69.8,15.0,3.43,2.53
2024-05-31,2.43,1.97,3.19087,155.5,3.17,6.57,186.0,5.5,3.0,1.48,17.92,18.4,245.12,2.41,55.584,12.56,4.59,4.7454,55.5,1.52,1.35,6.00098,1.49903,0.97875,48.725,2.13,10.15,2.01,70.2,15.39,3.41,2.4
2024-06-03,2.48,2.02,3.19087,157.5,3.18,7.011,196.0,4.68,3.08,1.37,15.68,18.3,222.08,2.38,57.36,13.04,4.53,5.0543,54.5,1.55,1.33,6.281,1.52805,1.03,47.65,2.08,9.85,1.935,66.2,14.47,3.31,2.27
2024-06-04,2.345,2.13,3.12586,144.0,3.13,6.73739,191.0,4.67,2.95,1.38,14.72,17.11,213.76,2.46,54.96,12.92,4.55,5.121,49.75,1.5,1.33,7.118,1.59574,1.097,44.975,2.05,9.35,1.9896,67.8,14.52,3.47,2.22
2024-06-05,2.35,2.07,3.11503,145.5,3.07,6.48,215.0,5.04,2.96,1.47,14.3984,17.5,217.6,2.4,54.024,13.12,4.66,5.17,58.0,1.56,1.5,7.7,1.63433,1.05,44.85,1.99,9.64,1.975,64.8,14.69,3.6,2.34
2024-06-06,2.25,2.4,3.09336,136.75,2.98,6.75,191.0,4.53,3.04,1.35,13.104,17.5,213.76,2.47,51.6,13.12,4.57,5.11,56.5,1.53,1.49,7.50001,1.64903,0.9725,45.0,1.92,9.64,1.9471,64.0,14.88,3.83,2.14
2024-06-07,2.24,2.64,3.07169,122.5,2.94,6.705,195.0,4.39,2.95,1.43,13.2736,17.396,208.0,2.76,49.32,13.6,4.56,5.2,54.0,1.59,1.43,7.5,1.64894,0.975,45.0,2.02,9.59,2.0955,65.2,14.82,3.73,2.07
2024-06-11,2.25,2.67,2.83332,126.5,2.77,6.75,193.0,4.01,3.04,1.52,13.1408,16.5,198.4,3.16,52.8,14.96,4.58,3.43,68.75,1.63,1.34,7.72,1.78917,0.97025,44.625,1.97,9.26,2.1649,64.2,14.86,3.54,1.89
2024-06-12,2.165,2.52,2.88208,129.5,2.98,6.462,204.0,4.0,3.03,1.46,13.8256,16.5,185.6,3.36,53.784,13.84,4.55,3.074,64.0,1.74,1.37,7.20201,1.8472,0.982475,44.175,2.05,9.6,2.05,64.6,14.81,3.5,1.88
2024-06-13,2.2,2.35,2.89562,121.0,2.91,6.57,218.0,4.08,3.01,1.63,13.6,16.0,184.96,3.98,55.14,13.76,4.62,3.34,55.5,1.67,1.3465,8.342,1.77911,0.99655,37.5,2.06,9.13,1.9903,57.0,14.84,3.46,1.82
2024-06-14,2.11,2.38,2.90375,108.5,2.895,6.3945,219.0,4.03,3.01,1.5894,13.8544,15.85,187.52,3.69,50.724,13.2,4.58,3.35,59.5,1.6,1.35,8.105,1.7794,0.99095,37.5,2.0,8.99,1.96,53.2,14.78,3.29,1.76
2024-06-17,2.07,2.31,2.86041,110.5,2.92,6.588,224.0,3.81,3.0,1.57,13.4064,14.902,190.72,4.46,52.2,12.6496,4.64,3.08,56.0,1.64,1.4,7.2125,1.75048,0.9525,27.625,1.93,9.11,1.93,57.2,15.02,3.12,1.73
2024-06-18,1.94,2.36,2.84416,104.0,2.94,6.4161,211.0,3.89,3.03,1.57,13.408,14.0,193.92,4.83,44.823,12.24,4.54,2.965,56.55,1.54,1.34,7.22,1.67311,0.955,23.5,1.92,9.14,1.99,55.6,15.37,3.15,1.71
2024-06-20,1.96,2.35,2.89291,102.5,2.87,6.4161,195.5,4.0,3.04,1.61,13.12,12.2,178.56,5.84,42.21,8.32,4.65,3.13,54.5,1.45,1.29,6.21,1.65377,0.9375,21.25,1.86,9.18,1.9475,57.0,14.48,3.19,1.6
2024-06-21,1.92,2.34,2.89291,101.0,2.82,6.165,194.0,4.15,3.03,1.46,12.752,12.9,176.0,5.24,37.8,7.84,4.68,2.82,55.0,1.42,1.3,6.616,1.72147,1.01,21.375,1.84,9.0,1.9945,58.2,14.44,3.18,1.68
2024-06-24,1.88,2.39,2.78998,101.0,2.85,6.39,186.0,4.11,3.0,1.56,12.52,11.2,162.56,6.96,36.3,7.328,4.94,2.99,58.5,1.29,1.27,5.6,1.7795,1.0125,22.0,1.77,8.74,1.9592,64.6,14.82,3.31,1.71
2024-06-25,1.82,2.31,2.76831,102.0,2.91,6.5367,185.0,3.74,2.99,1.55,12.3184,10.5,185.6,7.67,36.7515,7.36,4.94,3.24,55.5,1.35,1.24,5.6,1.79884,1.1,21.5,1.72,8.63,1.985,61.4,14.24,3.47,1.58
2024-06-26,1.76,2.43,2.71414,98.0,2.89,6.3018,189.0,3.89,2.99,1.5124,12.3664,10.0,195.2,7.03,37.2,7.4552,4.9,3.1,56.0,1.27,1.18,5.699,1.83752,1.1,21.375,1.76,8.93,2.0365,65.2,14.45,3.45,1.71
2024-06-28,1.96,2.57,2.77915,94.25,2.85,6.2271,184.0,3.8,3.0,1.45,12.464,9.375,183.68,6.09,35.7,7.5,4.98,3.53,56.0,1.54,1.33,5.45,1.93424,1.07,19.625,1.7,9.32,2.0038,55.6,15.07,3.65,1.7
2024-07-01,1.87,2.8,2.70872,96.5,2.78,6.0453,184.0,3.82,3.07,1.46,12.5056,9.625,173.44,6.32,33.15,7.44,4.83,3.45,57.5,1.53,1.33,5.154,2.40812,1.00502,19.0,1.62,8.92,1.9893,54.8,15.4,3.46,1.59
2024-07-02,1.69,2.72,2.57328,98.5,2.79,5.4909,182.3,3.87,2.99,1.49,12.112,8.994,167.04,5.75,33.0,7.04,4.87,3.31,55.0,1.56,1.31,4.961,3.26886,1.025,17.0,1.6092,9.07,1.94,52.6,15.67,3.36,1.58
2024-07-03,1.83,2.76,2.47035,95.5,2.77,5.2272,180.0,3.76,3.01,1.48,12.576,9.0,166.4,5.38,36.3,7.04,4.86,3.32,53.5,1.56,1.37,5.0015,2.23404,0.975,17.0,1.6,8.92,1.9908,57.0,15.79,3.3,1.64
2024-07-05,2.0,3.2,2.55162,95.0,2.72,5.2447,181.0,3.74,3.02,1.74,11.9504,8.799,160.64,5.99,34.125,7.28,4.67,3.4,54.5,1.6,1.44,5.46,2.24371,1.0325,16.75,1.59,8.92,1.9416,53.8,15.6,3.22,1.63
2024-07-08,1.93,2.65,2.5787,93.0,2.785,5.72,179.0,3.6,3.19,2.23,13.4592,8.71,158.72,6.52,35.7,7.2,4.81,3.44,54.0,1.57,1.4,5.0,2.11799,1.0675,18.375,1.58,8.76,1.97,55.2,15.93,3.1,1.58
2024-07-09,2.01,2.66,2.62204,92.0,2.78,5.56,180.2,3.46,4.1,1.83,13.44,8.999,151.68,6.48,40.95,7.0392,4.8,3.51,50.5,1.42,1.38,5.266,2.16634,1.0325,18.625,1.502,8.75,1.91,52.0,15.19,3.17,1.54
2024-07-10,1.96,2.7,2.60037,92.5,2.88,6.18,180.0,3.29,4.26,1.99,12.576,9.686,144.0,5.71,41.1375,6.7208,4.67,3.66,50.5,1.73,1.52,6.195,2.48549,1.05,18.375,1.55,8.98,1.94,51.4,15.41,3.17,1.57
2024-07-11,2.09,2.71,2.62746,92.0,3.28,5.845,178.0,3.59,4.36,2.12,13.264,10.0,153.6,5.29,32.7,7.28,4.77,3.8,51.0,1.62,1.46,5.611,2.44681,1.10398,21.625,1.43,9.37,1.96,58.8,15.58,3.24,1.71
2024-07-12,2.35,2.77,2.86582,96.0,3.26,5.05,180.0,3.7,4.06,2.01,14.32,13.1,151.68,5.72,29.7,6.97199,4.8,3.835,53.0,1.67,1.5,5.811,2.47582,1.0675,21.5,1.47,9.44,1.875,59.4,16.0,3.29,1.84
2024-07-15,2.18,2.73,2.84416,99.0,3.32,4.6699,181.0,3.99,3.84,2.05,14.3392,12.6,152.32,5.57,26.7,7.12,4.86,4.07,53.5,1.54,1.47,5.75,2.29207,1.2175,20.625,1.41,9.4,1.82,59.8,16.46,3.18,1.83
2024-07-16,2.24,2.68,2.86041,103.0,3.54,4.55,190.0,3.95,3.77,2.04,14.2048,12.7,151.68,6.79,23.25,7.2,4.99,4.22,53.5,1.55,1.54,5.551,2.33075,1.1625,26.0,1.45,10.0,1.86,62.2,15.63,3.25,1.95
2024-07-17,2.2,2.58,2.8279,99.5,3.46,4.7166,191.0,3.7,3.72,1.86,14.08,14.3,145.37,6.45,22.95,7.2,4.9,3.57,53.5,1.61,1.54,5.3,2.50484,1.1275,26.125,1.42,10.31,1.855,62.6,16.06,3.3,1.85
2024-07-18,2.11,2.57,2.83332,99.0,3.18,4.369,178.0,3.37,4.055,1.76,13.68,18.1,142.72,5.79,36.525,6.8808,4.72,3.8,53.5,1.55,1.53,4.98599,2.36944,1.11908,23.625,1.365,10.29,1.845,61.4,15.93,3.47,1.77
2024-07-19,2.07,2.44,2.8279,97.0,3.08,4.5,179.5,3.08,4.16,1.75,13.6,18.2,144.64,6.38,27.45,6.8,4.66,3.7406,54.5,1.55,1.49,4.93,2.39845,1.1175,20.875,1.22,10.1,1.8643,56.8,16.16,3.53,1.69
2024-07-22,2.11,2.4,2.83874,98.5,3.13,4.4569,182.0,3.135,4.14,1.75,13.2448,15.9,141.434,6.25,23.1,6.872,4.74,3.66,51.505,1.51,1.54,5.266,2.24371,1.1175,20.75,1.1894,10.15,1.86,63.2,16.06,3.6,1.75
2024-07-23,2.25,2.41,2.8279,100.0,3.3,3.77,182.0,3.03,3.99,1.76,12.8,15.3,140.16,6.12,39.15,6.816,4.88,3.715,49.0,1.5312,1.53,5.451,2.147,1.105,20.8125,1.17,10.22,1.86,64.2,16.46,3.59,1.79
2024-07-24,2.11,2.34,2.86582,95.0,3.25,3.6,200.0,2.85,4.06,1.8,13.0624,12.9,133.12,5.5,32.1,6.9504,4.75,3.13,52.5,1.46,1.53,5.55,2.16634,1.0825,18.875,1.6,10.08,1.8536,58.0,16.07,3.41,1.7
2024-07-26,2.2,2.31,2.84416,93.0,3.3,3.985,192.0,2.93,3.93,2.07,11.9136,11.4,153.6,5.43,47.85,6.88,4.95,3.24,57.25,1.7,1.48,6.489,2.2823,1.0125,18.625,1.53,8.93,1.945,58.2,16.57,3.41,1.79
2024-07-29,2.15,2.24,3.05002,90.0,3.15,3.49,193.0,2.95,3.98,2.05,12.032,11.45,149.76,5.47,55.95,6.8512,4.8,3.21,54.0,1.74,1.43,5.925,2.147,1.00525,18.625,1.35,8.34,1.88,57.8,16.52,3.38,1.76
2024-07-30,2.18,2.4,2.92,90.0,3.33,3.35,193.0,2.83,3.81,1.85,11.6624,9.979,144.0,4.96,49.5,6.438,4.83,3.49,56.0,1.6,1.45,6.197,2.10832,1.03875,18.375,1.29,8.22,1.92,58.6,16.75,3.39,1.72
2024-07-31,2.14,2.3,2.84416,84.0,3.2,3.2,203.0,2.83,3.66,1.97,11.5712,9.7,133.114,5.17,38.4,6.28,4.78,3.38,57.5,1.6,1.4,5.648,2.09865,1.005,18.25,1.31,9.0,1.885,58.4,16.82,3.42,1.8
2024-08-02,2.055,2.01,2.87666,78.5,2.98,2.9231,191.7,2.67,3.6,1.76,11.84,9.688,97.28,4.31,32.85,6.256,4.91,3.12,55.5,1.5,1.29,5.16,2.04062,1.06248,16.125,1.21,8.35,1.82,49.2,15.25,3.39,1.55
2024-08-05,2.08,1.84,2.87124,73.5,2.84,2.77,182.0,2.44,3.39,1.76,11.504,9.317,92.16,4.19,26.25,6.0496,4.66,2.7,54.06,1.45,1.26,5.15,1.98259,0.96875,14.5,1.12,7.96,1.9,40.6,14.53,3.15,1.47
2024-08-06,2.15,1.9,2.85499,70.5,2.91,2.82,182.0,2.5,3.24,1.9,11.912,9.6,91.52,4.35,27.9,6.0388,4.7,2.77,57.5,1.44,1.27,4.98101,1.82843,0.955,14.5,1.09,7.97,1.8758,48.0,14.0,3.08,1.39
2024-08-07,2.01,1.82,2.95792,72.0,2.79,2.74,183.0,2.43,3.24,1.82,12.3472,9.579,63.968,3.96,35.4,5.9208,4.84,2.68,56.06,1.27,1.31,4.871,1.90522,0.9892,14.375,1.011,8.03,1.91,44.0,13.98,3.04,1.26
2024-08-08,2.2,1.84,2.90375,71.0,3.12,2.63,180.0,2.41,2.3,1.97,12.0,9.79899,64.5504,4.42,30.9,5.9208,4.86,2.9,57.5,1.2901,1.3,4.94,1.89555,1.04,14.875,1.025,7.84,1.905,52.4,14.0,3.1,1.27
2024-08-09,2.465,1.79,2.93083,71.0,2.91,2.44,175.0,2.26,2.3,1.82,12.3184,9.439,64.0,4.21,34.5,5.92,4.66,2.925,55.5,1.26,1.32,4.9,1.8472,1.0,14.375,1.04,7.59,1.915,49.6,14.06,3.04,1.18
2024-08-12,2.38,1.7,2.93896,63.0,2.95,2.695,175.0,2.372,2.3,1.67,12.48,9.68399,76.8,3.87,32.7,5.92,4.56,2.98,53.5,1.19,1.22,5.024,1.91489,0.99,14.5,1.0201,7.38,1.91,49.4,14.19,3.11,1.14
2024-08-13,2.58,1.71,2.87991,42.51,2.89,2.62,184.0,2.7,2.54,1.819,11.6016,9.48,73.6,4.65,29.4,5.63041,4.74,2.93,53.3,1.08,1.24,4.7915,1.91489,1.0525,14.5,0.98,7.44,1.885,50.0,14.6,3.23,1.29
2024-08-14,2.46,1.69,2.99042,36.51,2.81,2.62,180.0,2.68,2.57,1.27,11.552,8.622,69.76,4.3,29.4,5.72,4.745,2.9,55.0,0.96,1.25,4.147,1.92456,1.0625,13.75,1.06,7.19,1.885,53.4,15.52,3.34,1.22
2024-08-15,2.46,1.7,2.82997,32.595,2.86,2.58,181.0,2.68,2.57,1.28,12.576,8.78,64.0,4.63,30.15,6.48,4.9,3.0,63.07,1.07,1.36,3.9,1.91489,1.115,14.25,1.015,7.45,1.875,53.6,14.95,3.07,1.23
2024-08-16,2.49,1.69,2.85744,32.4,2.95,2.98,180.0,2.79,2.5,1.0,12.0016,8.402,63.36,4.62,28.5,5.26,4.86,2.95,64.5,1.06,1.37,4.0,1.93424,1.42062,14.75,1.02,7.76,1.84,56.8,15.44,3.02,1.22
2024-08-19,2.55,1.72,2.86843,32.0,2.96,3.1,185.0,2.8628,2.89,0.9301,12.7392,8.79899,63.36,4.44,28.5015,5.372,4.92,2.8356,65.005,1.14,1.4,4.218,1.92456,1.84,15.25,1.0351,7.78,1.84,56.6,15.33,3.15,1.29
2024-08-20,2.92,1.7,2.9124,33.0,2.84,3.0761,202.0,2.87,2.7,0.96,13.2272,7.82,64.64,4.31,30.3,5.76,4.9,2.79,72.49,1.2,1.47,4.02,1.92447,1.2,12.0488,1.07,7.65,1.835,49.2,15.18,3.04,1.23
2024-08-21,2.82,1.8,2.9124,35.25,2.92,3.08,179.0,2.91,2.8,0.93,13.44,8.161,65.92,4.93,29.4,5.72,5.08,2.85,69.5,1.21,1.5,4.078,1.85687,1.125,11.0012,1.1,7.73,1.85,51.0,15.09,3.01,1.29
2024-08-22,2.74,1.745,2.9124,35.01,2.84,3.06,202.0,3.07,2.8,0.91,13.5856,7.45,67.2,4.63,27.9,5.6096,5.12,2.96,66.84,1.14,1.45,4.111,1.82785,1.1275,9.91125,1.11,7.75,1.84,47.6,15.05,2.97,1.22
2024-08-23,2.72,1.71,2.89041,35.69,2.99,3.25,195.0,3.07,2.77,0.9121,12.9104,7.55,70.4,5.0,27.9,6.0008,5.23,2.86,69.5,1.21,1.42,4.081,1.82302,1.05,9.80125,1.15,8.19,1.81,49.4,15.49,3.0,1.33
2024-08-26,2.8,1.67,2.86843,35.12,3.25,3.19,190.0,3.04,2.8,0.9411,13.28,8.09,86.08,4.755,27.3,6.156,5.11,2.84,66.0,1.19,1.43,4.117,1.82785,1.0825,9.82625,1.12,8.35,1.785,48.2,15.38,3.02,1.29
2024-08-27,2.96,1.57,2.88492,35.12,3.02,3.18,189.0,3.32,2.72,1.0464,12.9696,7.8,82.56,4.72,25.65,6.08,5.13,2.9499,62.0,1.16,1.38,4.377,1.89555,1.03178,9.73,1.26,8.09,1.77,35.6,15.81,3.02,1.27
2024-08-28,2.87,1.46,2.82997,34.765,2.98,2.85,178.0,3.0106,2.59,1.09,13.4048,7.538,71.68,4.3,24.3,5.82,5.04,2.91,57.005,1.14,1.34,4.299,1.89555,0.9825,8.975,1.16,7.93,1.855,34.2,15.72,3.03,1.23
2024-08-29,2.83,1.325,2.88492,33.575,2.93,2.64,177.0,2.82,2.64,1.07,13.528,7.699,72.32,4.04,25.8,5.68,5.05,2.7975,58.0,1.11,1.33,4.172,1.89555,1.0575,8.68875,1.11,7.98,1.84,36.2,16.48,3.0,1.27
